Video ID,Title,Comment,language,text_en
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,finally a 60 pace center back doesnt catch up to a 90+ Pace attacker,en,finally a 60 pace center back doesnt catch up to a 90+ Pace attacker
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Now where is NBA 2K20 ????????,en,Now where is NBA 2K20 ????????
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Sooooo it's fifa street,en,Sooooo it's fifa street
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,What about career mode,en,What about career mode
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Who else is 100% not buying this trash,en,Who else is 100% not buying this trash
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,I was interested until I found information that revealed that it's just a 1-on-1 mode. This should be like Pro Clubs.,en,I was interested until I found information that revealed that it's just a 1-on-1 mode. This should be like Pro Clubs.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,The most pointless reveal in history what was all that waffle for absolute disaster.,en,The most pointless reveal in history what was all that waffle for absolute disaster.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Do I smell micro transaction with the Volta side of things. Se EA keep saying their trying to improve FIFA yeah improving the size of there wallets mark my words most of Volta content will be micro transaction.,en,Do I smell micro transaction with the Volta side of things. Se EA keep saying their trying to improve FIFA yeah improving the size of there wallets mark my words most of Volta content will be micro transaction.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Thanks to everyone we can make games a space where everyone can be included and be like robots and show no personality or be banished if someone gets upset.  Go away with your inclusive garbage, there is a block button, stop enabling over sensitive people.",en,"Thanks to everyone we can make games a space where everyone can be included and be like robots and show no personality or be banished if someone gets upset.  Go away with your inclusive garbage, there is a block button, stop enabling over sensitive people."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Go to 39 minutes in to get the interview where the guy talks about new game play features. Sounds promising. Surely can't be any worse mechanics than tornadoes and 360 no scopes,en,Go to 39 minutes in to get the interview where the guy talks about new game play features. Sounds promising. Surely can't be any worse mechanics than tornadoes and 360 no scopes
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"They say the same stuff every year, the most authentic fifa ever. Does no one learn to stop believing this garbage.",en,"They say the same stuff every year, the most authentic fifa ever. Does no one learn to stop believing this garbage."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"28:48
Thank me later",en,"28:48
Thank me later"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Thy should put the full champions league song..,en,Thy should put the full champions league song..
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Anything on proclubs?!,en,Anything on proclubs?!
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,I'll probably be playing volta mode honestly 😂,en,I'll probably be playing volta mode honestly 😂
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,For a second I thought the guy next to rio Ferdinand was Andy cole,en,For a second I thought the guy next to rio Ferdinand was Andy cole
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,same fucking game every year😂,en,same fucking game every year😂
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Garbage!..... Why are there 18k likes!?   this is the biggest joke yet!... Our expectations were low but holy s#it you guys hit a new low!,en,Garbage!..... Why are there 18k likes!?   this is the biggest joke yet!... Our expectations were low but holy s#it you guys hit a new low!
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Player animations still look stiff. I think fifa 17 had better animations than both 18 and 19. Also the goal keepers still look embarrassing compared to real life goal keepers, the defending in 19 was not that bad compared to 18 but defending was still very difficult compared to 17. The defenders are just dumb; I wonder if that gets fixed. I admire defending and defending is just bad in the past two fifas and it doesn't look like that has changed with fifa 20.",en,"Player animations still look stiff. I think fifa 17 had better animations than both 18 and 19. Also the goal keepers still look embarrassing compared to real life goal keepers, the defending in 19 was not that bad compared to 18 but defending was still very difficult compared to 17. The defenders are just dumb; I wonder if that gets fixed. I admire defending and defending is just bad in the past two fifas and it doesn't look like that has changed with fifa 20."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Let me guess it’s like last years game with a few minor changes. I’m done with FIFA after last years game.,en,Let me guess it’s like last years game with a few minor changes. I’m done with FIFA after last years game.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"""But THIS time it's different!""
Not falling for it.",en,"""But THIS time it's different!""
Not falling for it."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Get rid of times finishing,en,Get rid of times finishing
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,They just show gameplay footage but no actual trailer *EA LOGIC*,en,They just show gameplay footage but no actual trailer *EA LOGIC*
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"End of july -
Me : ohh! finally career mode pitch notes
Pitch notes : you can now enter career mode through the main menu page.",en,"End of july -
Me : ohh! finally career mode pitch notes
Pitch notes : you can now enter career mode through the main menu page."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Community played a role?

Everybody from community: fix career mode and gameplay

Literally no one and EA: let's add Volta🤔",en,"Community played a role?

Everybody from community: fix career mode and gameplay

Literally no one and EA: let's add Volta🤔"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Playing FM ruined FIFA and PES for me.,en,Playing FM ruined FIFA and PES for me.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,So they’ve done nothing? Shocker,en,So they’ve done nothing? Shocker
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"You’re all so negative. It’s not like this is the last piece of info you’re gonna get on the game. From now until August, there will be more and more info released. You’re judging this game incredibly hard without the right evidence to do so, and you look stupid.

Yeah, Ferdinand watching kids play footy was unnecessary, but my god, Sam Rivera gave us some great info in this video as well, and there’s still more to come.

Y’all are insanely annoying.",en,"You’re all so negative. It’s not like this is the last piece of info you’re gonna get on the game. From now until August, there will be more and more info released. You’re judging this game incredibly hard without the right evidence to do so, and you look stupid.

Yeah, Ferdinand watching kids play footy was unnecessary, but my god, Sam Rivera gave us some great info in this video as well, and there’s still more to come.

Y’all are insanely annoying."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Interviewer: *asks anything 
Sam: YES!",en,"Interviewer: *asks anything 
Sam: YES!"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Add more leagues and license the ones you already have,en,Add more leagues and license the ones you already have
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Marketing only on street mode wow.. They have turned into Apple.,en,Marketing only on street mode wow.. They have turned into Apple.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,There better be a pro clubs street mode for multiple players on one team,en,There better be a pro clubs street mode for multiple players on one team
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"A huge amount of people: Make career mode better please!

EA Sports: Yes. Here ist Fifa Street",en,"A huge amount of people: Make career mode better please!

EA Sports: Yes. Here ist Fifa Street"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Everyone sub to IPlayUWatch,en,Everyone sub to IPlayUWatch
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,guess its a no buy for me for fifa 20. Fix career mode and maybe ill buy fifa again,en,guess its a no buy for me for fifa 20. Fix career mode and maybe ill buy fifa again
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Fix your fxckin game mechanics regarding heading,en,Fix your fxckin game mechanics regarding heading
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Add to career mode the new kit (t-shirt ecc) at the end of season,en,Add to career mode the new kit (t-shirt ecc) at the end of season
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"me: huh i just want a true football experience
ea:you can play with females volta football!",en,"me: huh i just want a true football experience
ea:you can play with females volta football!"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Wtf ea a lot of bs talk. Show us something from fifa 20! Sometimes that we have been asking for!,en,Wtf ea a lot of bs talk. Show us something from fifa 20! Sometimes that we have been asking for!
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Change the career mode pleaseeee,en,Change the career mode pleaseeee
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,FIX CAREER MODE EA!!!!! FFS,en,FIX CAREER MODE EA!!!!! FFS
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"47:28ThE eNiTrE fÎfA eXpIeRiEnCe FeElS fReSh

Come on EA we all know we have been playing Fifa 17 for years

Who is this light skin dude? He looks like he plays soccer not football",en,"47:28ThE eNiTrE fÎfA eXpIeRiEnCe FeElS fReSh

Come on EA we all know we have been playing Fifa 17 for years

Who is this light skin dude? He looks like he plays soccer not football"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,I hope they licensed the jerseys bc man city got the blue and purple home kits,en,I hope they licensed the jerseys bc man city got the blue and purple home kits
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,All the words used are so obviously for marketing and psychological purposes... guys don't be fooled by them...,en,All the words used are so obviously for marketing and psychological purposes... guys don't be fooled by them...
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Really thought “20” would feel like next gen fifa 
Like FIFA 15 but literally the same since FIFA 15 but not street which no one wants",en,"Really thought “20” would feel like next gen fifa 
Like FIFA 15 but literally the same since FIFA 15 but not street which no one wants"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,My question is should I buy this if the last one I owned was fifa 14,en,My question is should I buy this if the last one I owned was fifa 14
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,It's absolutely essential that separate FUT from Career Mode and Pro Clubs completely so that Career Mode and Pro Clubs are not effected by the changes made to FUT in patches mainly being yes pace but also that top rated players are more effective on the ball against more opposition,en,It's absolutely essential that separate FUT from Career Mode and Pro Clubs completely so that Career Mode and Pro Clubs are not effected by the changes made to FUT in patches mainly being yes pace but also that top rated players are more effective on the ball against more opposition
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Don't worry people they did not tell anything yet this 1 % from 100% they will explain more about gameplay and carrer mode and everything but not now,en,Don't worry people they did not tell anything yet this 1 % from 100% they will explain more about gameplay and carrer mode and everything but not now
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Wow, EA access on PS4??? You really do listen to your fans",en,"Wow, EA access on PS4??? You really do listen to your fans"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,46:06 You need to work with the crowd...,en,46:06 You need to work with the crowd...
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,You can tell this host doesn’t play Fifa,en,You can tell this host doesn’t play Fifa
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"remember: still in development
this means it can be a fix for carrer mode and gameplay",en,"remember: still in development
this means it can be a fix for carrer mode and gameplay"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Movement are to robotic.,en,Movement are to robotic.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,They didn't explain anything about carrer mode yet we will know at the end of July that is sick,en,They didn't explain anything about carrer mode yet we will know at the end of July that is sick
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Does anyone know the name of the theme song? 30:52,en,Does anyone know the name of the theme song? 30:52
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,31:58 dunno why I love this bit so much,en,31:58 dunno why I love this bit so much
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"With Volta you should be allowed to make a squad with your friends, like a 4v4. This will be like a cross between pro clubs and Volta and it’ll be so much more fun playing in a team with your friends against other people playing with their friends. I think fifa will be making a huge mistake if they don’t take opportunity of Volta",en,"With Volta you should be allowed to make a squad with your friends, like a 4v4. This will be like a cross between pro clubs and Volta and it’ll be so much more fun playing in a team with your friends against other people playing with their friends. I think fifa will be making a huge mistake if they don’t take opportunity of Volta"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,they be changing sh*t that aint need changing who the hell are these ppl asking questions,en,they be changing sh*t that aint need changing who the hell are these ppl asking questions
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"I hope it’s like nba, when u go in player career mode and u can play fifa street with mates",en,"I hope it’s like nba, when u go in player career mode and u can play fifa street with mates"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,A career mode mention- are fifa on crack or is this my lucky day,en,A career mode mention- are fifa on crack or is this my lucky day
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,🇹🇷  TURKEY  2 - 0  FRANCE  🇹🇷,en,🇹🇷  TURKEY  2 - 0  FRANCE  🇹🇷
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,They added features PES had from 2017,en,They added features PES had from 2017
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Watch 49:40, I think and hope that this game will get best changes since years.",en,"Watch 49:40, I think and hope that this game will get best changes since years."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"alright, but lets talk about these servers",en,"alright, but lets talk about these servers"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Career Mode? This is such a joke. If someone want FiFa street just make different game!,en,Career Mode? This is such a joke. If someone want FiFa street just make different game!
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Please fix the through ball mechanism......🙏🙏🙏,en,Please fix the through ball mechanism......🙏🙏🙏
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Same game different year,en,Same game different year
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,fix career mode wtf,en,fix career mode wtf
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,FFS we only care about career mode,en,FFS we only care about career mode
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,I don't care about adding new things here nd there. I just want fair play. There are games i have played against my brother one everything is going well the next thing i know obvious fouls wont be called my team wont be able to finish and he will score the moat scrape goals and win the game. Why on eartg is this a thing fix it,en,I don't care about adding new things here nd there. I just want fair play. There are games i have played against my brother one everything is going well the next thing i know obvious fouls wont be called my team wont be able to finish and he will score the moat scrape goals and win the game. Why on eartg is this a thing fix it
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"One thing I love is the ring that you use for penalties and freekicks, can't wait to master freekicks😍 anyone else? 
(Don't reply with negativity heard enough anyways)",en,"One thing I love is the ring that you use for penalties and freekicks, can't wait to master freekicks😍 anyone else? 
(Don't reply with negativity heard enough anyways)"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Right so in other words:
Come back in a few months for the bit you have been waiting for.",en,"Right so in other words:
Come back in a few months for the bit you have been waiting for."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,New freekicks and pens looking a bit shite tbh,en,New freekicks and pens looking a bit shite tbh
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Why they don't let us train before the match like on the pitch with other players,en,Why they don't let us train before the match like on the pitch with other players
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,I hate this freekicks,en,I hate this freekicks
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"They should add countries like senegal,Croatia,nigeria",en,"They should add countries like senegal,Croatia,nigeria"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"So i guess career mode is getting a change.... Check 49:43
They dont do that normally",en,"So i guess career mode is getting a change.... Check 49:43
They dont do that normally"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Why do women always have try to act like men. It just makes them look stupid,en,Why do women always have try to act like men. It just makes them look stupid
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,That freekick and penalty system looks interesting.,en,That freekick and penalty system looks interesting.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Surprise they didn't add a crappy mode like battle royal. Doesn't make sense but seems like something they would do,en,Surprise they didn't add a crappy mode like battle royal. Doesn't make sense but seems like something they would do
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,What a boring video. Show the gameplay!,en,What a boring video. Show the gameplay!
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,The only good :AGUERO FINALLY HAS A NEW FACE SCAN,en,The only good :AGUERO FINALLY HAS A NEW FACE SCAN
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,so they're not removing timed finishing... -_-,en,so they're not removing timed finishing... -_-
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,At the end it says deep dive in career mode is end of July.,en,At the end it says deep dive in career mode is end of July.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,They say this every year.. lol,en,They say this every year.. lol
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"49:40 there is something about career mode, hopefully it’s big changes. We’ll find out end of July",en,"49:40 there is something about career mode, hopefully it’s big changes. We’ll find out end of July"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Please don't ban FIFA points in your country #playtogive WTF LOL,en,Please don't ban FIFA points in your country #playtogive WTF LOL
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,They’re starting to copy PES more and more,en,They’re starting to copy PES more and more
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Waffled more than me in my English exams,en,Waffled more than me in my English exams
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,I'm not buying FIFA 20. I've given you too much money EA'S di*k it's in your a*s,en,I'm not buying FIFA 20. I've given you too much money EA'S di*k it's in your a*s
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,The Same Game 20,en,The Same Game 20
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Hopefully the career mode announcement is actually worth something, otherwise I’m done ✅",en,"Hopefully the career mode announcement is actually worth something, otherwise I’m done ✅"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Couldn't be more hyped for *FIFA 18.3*,en,Couldn't be more hyped for *FIFA 18.3*
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Will the street add on be on ps3?,en,Will the street add on be on ps3?
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Fifa20=50-25 goals per match!,en,Fifa20=50-25 goals per match!
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Please EA.
You need help. Call to 2k.
They will go to done a fifa most better.",en,"Please EA.
You need help. Call to 2k.
They will go to done a fifa most better."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Another rename game....,en,Another rename game....
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Jaja ıch fack deine mund alles lugen spiel mafia easport fackjou,en,Jaja ıch fack deine mund alles lugen spiel mafia easport fackjou
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"The addition of ""Volta football"" makes me think career mode will go unchanged again.",en,"The addition of ""Volta football"" makes me think career mode will go unchanged again."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,42:35 is that aguero....?,en,42:35 is that aguero....?
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Shame on you EA this was absolutely rubbish. Just a few minutes of actual gameplay would have gone a long way, but no, just complete waffle. I like many others waited all day for this reveal, after already waiting for 3pm thinking we'd get more than just a trailer. This was the worst FIFA presentation at E3 for as long as I remember. Given the lack of new releases for EA this year, they could have dedicated a whole hour to FIFA 20, cut the waffle and gone straight to the stuff people want to know. Ditch the yearly title fee and make this game a monthly subscription and do the work you guys need to do to cater for all fans, from pro clubs to career mode players.",en,"Shame on you EA this was absolutely rubbish. Just a few minutes of actual gameplay would have gone a long way, but no, just complete waffle. I like many others waited all day for this reveal, after already waiting for 3pm thinking we'd get more than just a trailer. This was the worst FIFA presentation at E3 for as long as I remember. Given the lack of new releases for EA this year, they could have dedicated a whole hour to FIFA 20, cut the waffle and gone straight to the stuff people want to know. Ditch the yearly title fee and make this game a monthly subscription and do the work you guys need to do to cater for all fans, from pro clubs to career mode players."
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Bring for mobile also fut 😍😍,en,Bring for mobile also fut 😍😍
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,What update of fifa 14 is this?,en,What update of fifa 14 is this?
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"Better career mode, manager and player (gameface back) = buying FIFA again",en,"Better career mode, manager and player (gameface back) = buying FIFA again"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Just like pes on penalty shot,en,Just like pes on penalty shot
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,FIFA keep the UEFA Europa league and UEFA Champions league? Pathetic,en,FIFA keep the UEFA Europa league and UEFA Champions league? Pathetic
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"That pass to sterling in 42:40 makes me laugh , it’s a very realistic pass but when I try to give that pass the AI’s legs stretch 50 feet to intercept the pass",en,"That pass to sterling in 42:40 makes me laugh , it’s a very realistic pass but when I try to give that pass the AI’s legs stretch 50 feet to intercept the pass"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,This is easy prey for *PES 20 unreal engine* lol,en,This is easy prey for *PES 20 unreal engine* lol
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Keep your eyes open in the end of july😂😂😂,en,Keep your eyes open in the end of july😂😂😂
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Are they gonna add var,en,Are they gonna add var
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,When comes Demo?,en,When comes Demo?
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"42:37 If you look closely, you can see that Aguero has a new face",en,"42:37 If you look closely, you can see that Aguero has a new face"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,The Gameplay Is FIFA 19 2.0 What A Shame. All This Time For Nothing.,en,The Gameplay Is FIFA 19 2.0 What A Shame. All This Time For Nothing.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,I hope they fix the low LOD (Level of Detail) Player Models this year !,en,I hope they fix the low LOD (Level of Detail) Player Models this year !
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Cut to the chase: there is no reasonable motive to keep insisting in fifa.,en,Cut to the chase: there is no reasonable motive to keep insisting in fifa.
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,More Features for Career Mode!,en,More Features for Career Mode!
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Why you’re not happy ? I don’t understand 🤔 it’s looks cool 🤔🤔 hmm *JustAQuestion*,en,Why you’re not happy ? I don’t understand 🤔 it’s looks cool 🤔🤔 hmm *JustAQuestion*
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Same animation since fifa 17 great job EA,en,Same animation since fifa 17 great job EA
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Ea wants what makes them money they don’t care about US,en,Ea wants what makes them money they don’t care about US
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Pretty much sums up what I think about this reveal so far  -   https://youtu.be/r4xGGgz5TcI?t=36,en,Pretty much sums up what I think about this reveal so far  -   https://youtu.be/r4xGGgz5TcI?t=36
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Bruh nobody wants more ultimate team,en,Bruh nobody wants more ultimate team
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"MAKE CAREER ONLINE, MAKE PRO CLUBS BETTER, NO ONE ASKED FOR FIFA STREET",en,"MAKE CAREER ONLINE, MAKE PRO CLUBS BETTER, NO ONE ASKED FOR FIFA STREET"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,no new career mode feature = no buy,en,no new career mode feature = no buy
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,fifa 20 i think after 20 year go ne be revoltuion of fifa but the same think 😰,en,fifa 20 i think after 20 year go ne be revoltuion of fifa but the same think 😰
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Love the trailer song hopefully it is in the soundtrack,en,Love the trailer song hopefully it is in the soundtrack
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Is it just me or does the gameplay look clunky and much slower paced?,en,Is it just me or does the gameplay look clunky and much slower paced?
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"fifa 18: community ""please EA fix Career mode""
fifa 19: community  ""please EA fix Career mode""
fifa 20: community  ""please EA fix Career mode""
fifa 21: comm...wait I'm in a fucking loop or the EA doesn't listen",en,"fifa 18: community ""please EA fix Career mode""
fifa 19: community  ""please EA fix Career mode""
fifa 20: community  ""please EA fix Career mode""
fifa 21: comm...wait I'm in a fucking loop or the EA doesn't listen"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Now the ultimate vacuum of money is about to releas,en,Now the ultimate vacuum of money is about to releas
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"If i got £10 for every time he said ""Volta""",en,"If i got £10 for every time he said ""Volta"""
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,VOLTA?!? Just call it FIFA STREET,en,VOLTA?!? Just call it FIFA STREET
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Pro Club players are the worst players of all. They are too weak for 1vs1 or 2vs2 and are always looking for random clubs just so their inability with 11 players is not so noticeable. It's just ridiculous and sad that there are so many Pro Club players because it shows how desperate and bad many Fifa players are!,en,Pro Club players are the worst players of all. They are too weak for 1vs1 or 2vs2 and are always looking for random clubs just so their inability with 11 players is not so noticeable. It's just ridiculous and sad that there are so many Pro Club players because it shows how desperate and bad many Fifa players are!
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,You literally copied PES,en,You literally copied PES
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"47:02 the guy talks about more realistic animations and ball physics as they play footage of the most unrealistic pass animation and ball spin I have ever seen LMAO, FIFA 20 is gonna be the exact same, glitchy garbage as FIFA 19",en,"47:02 the guy talks about more realistic animations and ball physics as they play footage of the most unrealistic pass animation and ball spin I have ever seen LMAO, FIFA 20 is gonna be the exact same, glitchy garbage as FIFA 19"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Ea this will be your best fifa yet. I am soo hyped for this. Outstanding job here. Honestly,en,Ea this will be your best fifa yet. I am soo hyped for this. Outstanding job here. Honestly
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,"""More rewarding."" Seems like a page off the PES playbook. 😆",en,"""More rewarding."" Seems like a page off the PES playbook. 😆"
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,man i couldn't care less about Ultimate Team,en,man i couldn't care less about Ultimate Team
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,Wait a minute the fifa new penalty look exactly like pes penalty,en,Wait a minute the fifa new penalty look exactly like pes penalty
FVRxaQrj1U4,FIFA 20 Live Reveal – EA PLAY 2019,We all hate this but we again buy an pay 80$ and play all year,en,We all hate this but we again buy an pay 80$ and play all year
